1506,50,35.1,2017/09/01 22:00,,33.4,33.5
1509,50,35,2017/09/01 22:00,,33.3,33.5
1512,50,35,2017/09/01 22:00,,33.2,33.5
1515,50,35.1,2017/09/01 22:00,,33.2,33.5
1518,50,35.1,2017/09/01 22:00,,33.2,33.5
1521,50,35.2,2017/09/01 22:01,,33.3,33.5
1524,50,35.2,2017/09/01 22:01,,33.3,33.5
1527,50,35.2,2017/09/01 22:01,,33.3,33.5
1530,50,35.2,2017/09/01 22:01,,33.2,33.5
1533,50,35.2,2017/09/01 22:01,,33.2,33.5
1536,50,35.3,2017/09/01 22:01,,33.3,33.5
1539,50,35.3,2017/09/01 22:01,,33.2,33.5
1542,50,35.3,2017/09/01 22:01,,33.2,33.4
1545,50,35.3,2017/09/01 22:01,,33.2,33.4
1548,50,35.2,2017/09/01 22:01,,33.1,33.4
1551,50,35.2,2017/09/01 22:01,,33.1,33.4
1554,50,35.2,2017/09/01 22:01,,33.2,33.4
1557,50,35,2017/09/01 22:01,,33.2,33.4
1560,50,35,2017/09/01 22:01,,33.1,33.4
1563,50,35,2017/09/01 22:01,,33.1,33.3
1566,50,35,2017/09/01 22:01,,33,33.3
1569,50,35,2017/09/01 22:01,,33,33.3
1572,50,34.9,2017/09/01 22:01,,33.1,33.3
1575,50,34.8,2017/09/01 22:01,,33.1,33.3
1578,50,34.8,2017/09/01 22:01,,33.1,33.3
1581,50,34.8,2017/09/01 22:02,,33.2,33.4
,50,34.8,2017/09/01 22:02,,33.2,
,50,34.8,2017/09/01 22:02,,33.1,
,,,,,33.2,
,,,,,33.2,
,,,,,33.1,
,,,,,33,
,,,,,33,
,,,,,32.8,
,,,,,32.7,
